CDS,Name,AggLevel,DFC,Subgroup,Subgrouptype,NumCohort,NumGraduates,Cohort Graduation Rate,NumDropouts,Cohort Dropout Rate,NumSpecialEducation,Special Ed Completers Rate,NumStillEnrolled,Still Enrolled Rate,NumGED,GED Rate,Year
2.37E+13,Ukiah Independent Study Academy,S,N,All,1,*,*,0,*,100,*,0,*,0,*,0,1314
2.37E+13,Redwood Academy of Ukiah,S,Y,All,2,*,*,100,*,0,*,0,*,0,*,0,1314
2.37E+13,Redwood Academy of Ukiah,S,Y,All,5,*,*,100,*,0,*,0,*,0,*,0,1314
2.37E+13,Redwood Academy of Ukiah,S,Y,All,7,12,12,100,*,0,*,0,*,0,*,0,1314
4.37E+13,Adrian Wilcox High,S,N,All,7,108,99,91.67,*,3.7,*,0,*,4.6,*,0,1314
4.37E+13,Calaveras Hills,S,N,All,5,38,28,73.68,*,26.3,*,0,*,0,*,0,1314
4.37E+13,Calaveras Hills,S,N,All,7,11,11,100,*,0,*,0,*,0,*,0,1314
4.37E+13,Milpitas High,S,N,All,2,343,331,96.5,*,2.3,*,0,*,1.2,*,0,1314
4.37E+13,Milpitas High,S,N,All,9,*,*,88.89,*,11.1,*,0,*,0,*,0,1314
4.37E+13,Milpitas High,S,N,All,7,68,62,91.18,*,5.9,*,0,*,2.9,*,0,1314
4.41E+13,Pacific Collegiate Charter,S,N,All,2,14,13,92.86,*,0,*,0,*,7.1,*,0,1314
4.41E+13,Pacific Collegiate Charter,S,N,All,9,*,*,100,*,0,*,0,*,0,*,0,1314
4.41E+13,Pacific Collegiate Charter,S,N,All,7,56,52,92.86,*,7.1,*,0,*,0,*,0,1314
4.41E+13,Santa Cruz County Community,S,N,All,6,*,*,80,*,20,*,0,*,0,*,0,1314
4.41E+13,Santa Cruz County Community,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
4.47E+13,Cypress Charter High,S,N,All,5,11,11,100,*,0,*,0,*,0,*,0,1314
4.47E+13,Cypress Charter High,S,N,All,7,20,19,95,*,0,*,0,*,0,*,5,1314
2.41E+13,Valley Los Banos Community Day,S,N,All,5,29,11,37.93,13,44.8,*,0,*,17.2,*,0,1314
2.41E+13,Valley Atwater Community Day,S,N,All,5,36,11,30.56,18,50,*,0,*,19.4,*,0,1314
2.41E+13,Valley Atwater Community Day,S,N,All,7,*,*,62.5,*,37.5,*,0,*,0,*,0,1314
2.41E+13,Merced County Special Education,S,N,All,5,*,*,0,*,55.6,*,0,*,44.4,*,0,1314
2.47E+13,Irwin High (Continuation),S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Colony Basic Skills Alternative High,S,N,All,7,*,*,50,*,50,*,0,*,0,*,0,1314
2.47E+13,Le Grand High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Le Grand High,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Crossroads Alternative Education Center,S,N,All,9,*,*,100,*,0,*,0,*,0,*,0,1314
2.47E+13,San Luis High (Continuation),S,N,All,7,12,*,41.67,*,41.7,*,0,*,16.7,*,0,1314
2.47E+13,Los Banos High,S,N,All,2,*,*,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Los Banos High,S,N,All,7,64,63,98.44,*,1.6,*,0,*,0,*,0,1314
2.47E+13,Independence High (Alternative),S,N,All,9,*,*,0,*,100,*,0,*,0,*,0,1314
2.47E+13,Independence High (Alternative),S,N,All,7,*,*,20,*,60,*,0,*,20,*,0,1314
2.47E+13,Atwater High,S,N,All,5,296,275,92.91,12,4.1,*,2.4,*,0.7,*,0,1314
2.47E+13,Atwater High,S,N,All,7,75,71,94.67,*,4,*,0,*,1.3,*,0,1314
2.47E+13,Livingston High,S,N,All,2,39,36,92.31,*,0,*,2.6,*,5.1,*,0,1314
2.47E+13,Livingston High,S,N,All,9,*,*,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Livingston High,S,N,All,7,14,14,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Yosemite High (Continuation),S,N,All,6,15,*,53.33,*,33.3,*,0,*,13.3,*,0,1314
2.47E+13,Yosemite High (Continuation),S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Pioneer High (Continuation),S,N,All,7,*,*,50,*,50,*,0,*,0,*,0,1314
2.48E+13,Westside High,S,N,All,5,19,12,63.16,*,31.6,*,0,*,5.3,*,0,1314
2.48E+13,Westside High,S,N,All,7,*,*,44.44,*,55.6,*,0,*,0,*,0,1314
2.48E+13,Shattuck Independent Study,S,N,All,5,*,*,70,*,30,*,0,*,0,*,0,1314
2.48E+13,Delhi High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.48E+13,Shattuck Educational Park,S,N,All,7,*,*,100,*,0,*,0,*,0,*,0,1314
2.57E+13,Surprise Valley High,S,N,All,7,*,*,80,*,20,*,0,*,0,*,0,1314
2.57E+13,Modoc High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.57E+13,Tulelake High,S,N,All,5,21,19,90.48,*,4.8,*,0,*,4.8,*,0,1314
2.57E+13,Tulelake High,S,N,All,7,18,18,100,*,0,*,0,*,0,*,0,1314
2.61E+13,Urban Corps of San Diego County Charter,S,N,All,5,13,*,7.69,*,46.2,*,0,*,46.2,*,0,1314
2.61E+13,California Heritage Youthbuild Academy,S,Y,All,6,*,*,0,*,66.7,*,0,*,33.3,*,0,1314
2.61E+13,California Heritage Youthbuild Academy,S,Y,All,1,*,*,0,*,75,*,0,*,25,*,0,1314
2.61E+13,Orange County Conservation Corps Charter,S,N,All,5,31,*,19.35,19,61.3,*,0,*,19.4,*,0,1314
2.61E+13,Sawtooth Ridge Community,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
2.67E+13,Coleville High,S,N,All,9,*,*,0,*,0,*,100,*,0,*,0,1314
2.67E+13,Mammoth High,S,N,All,5,29,27,93.1,*,6.9,*,0,*,0,*,0,1314
2.67E+13,Mammoth High,S,N,All,7,34,33,97.06,*,2.9,*,0,*,0,*,0,1314
2.67E+13,Sierra High (Continuation),S,N,All,7,*,*,50,*,25,*,0,*,25,*,0,1314
2.71E+13,"Wellington M. Smith, Jr.",S,N,All,1,*,*,0,*,0,*,0,*,0,*,100,1314
2.71E+13,Monterey County Home Charter,S,N,All,6,*,*,0,*,0,*,100,*,0,*,0,1314
1.96E+13,Rosemead High,S,N,All,All,428,403,94.16,*,2.3,*,0.7,12,2.8,*,0,1314
3.67E+13,Chaffey Community Day,S,N,All,All,*,*,0,*,100,*,0,*,0,*,0,1314
3.48E+13,Inderkum High,S,N,All,All,343,331,96.5,*,2.9,*,0,*,0.6,*,0,1314
1.61E+12,Aspire Lionel Wilson College Preparatory Academy,S,Y,All,All,62,59,95.16,*,3.2,*,0,*,1.6,*,0,1314
1.96E+13,Garey High,S,N,All,All,387,332,85.79,25,6.5,*,0,30,7.8,*,0,1314
1.06E+13,Fowler High,S,N,All,All,147,145,98.64,*,0.7,*,0.7,*,0,*,0,1314
1.56E+13,Rosamond High,S,N,All,All,182,160,87.91,13,7.1,*,0,*,4.9,*,0,1314
8.10E+12,Bar-O,S,N,All,All,*,*,50,*,16.7,*,0,*,33.3,*,0,1314
3.77E+13,REACH Academy,S,N,All,All,*,*,14.29,*,42.9,*,14.3,*,28.6,*,0,1314
3.77E+13,San Diego Virtual,S,Y,All,All,86,43,50,24,27.9,*,0,19,22.1,*,0,1314
1.06E+13,Phoenix Secondary,S,N,All,All,*,*,0,*,100,*,0,*,0,*,0,1314
4.08E+13,Leffingwell High (Continuation),S,N,All,All,*,*,100,*,0,*,0,*,0,*,0,1314
4.17E+13,Jefferson High,S,N,All,All,245,229,93.47,12,4.9,*,0,*,1.6,*,0,1314
1.56E+13,Tehachapi High,S,N,All,All,299,280,93.65,*,3,*,0,*,3.3,*,0,1314
3.97E+13,Stockton High,S,N,All,All,58,22,37.93,13,22.4,*,0,23,39.7,*,0,1314
7.10E+12,Far East County Programs,S,N,All,All,19,*,0,*,0,*,5.3,18,94.7,*,0,1314
1.61E+12,Berkeley High,S,N,All,All,791,726,91.78,54,6.8,*,0.4,*,1,*,0,1314
1.96E+13,San Marino High,S,N,All,All,283,273,96.47,*,1.8,*,1.8,*,0,*,0,1314
1.96E+13,RFK Community Schools-Ambassador-Global Leadership,S,N,All,All,111,89,80.18,21,18.9,*,0,*,0.9,*,0,1314
5.08E+13,"Non-public, non-sectarian schools",S,N,All,All,*,*,25,*,50,*,0,*,25,*,0,1314
4.37E+13,Palo Alto High,S,N,All,All,480,459,95.63,15,3.1,*,0.8,*,0.4,*,0,1314
3.91E+13,San Joaquin County Special Education,S,N,All,All,18,*,0,*,38.9,*,0,11,61.1,*,0,1314
4.57E+13,Shasta High,S,N,All,All,331,323,97.58,*,1.8,*,0,*,0.6,*,0,1314
3.07E+13,Garden Grove High,S,N,All,All,588,544,92.52,39,6.6,*,0,*,0.9,*,0,1314
1.36E+13,Desert Oasis High (Continuation),S,N,All,All,82,26,31.71,12,14.6,*,0,43,52.4,*,1.2,1314
5.08E+13,Hughson High,S,N,All,All,154,148,96.1,*,1.9,*,1.9,*,0,*,0,1314
1.96E+13,Francisco Bravo Medical Magnet High,S,N,All,All,399,386,96.74,13,3.3,*,0,*,0,*,0,1314
3.07E+13,Capistrano Valley High,S,N,All,All,613,597,97.39,16,2.6,*,0,*,0,*,0,1314
1.96E+13,Magnolia Science Academy 4,S,Y,All,All,*,*,70,*,30,*,0,*,0,*,0,1314
3.37E+13,Rubidoux High,S,N,All,All,389,348,89.46,29,7.5,*,0,12,3.1,*,0,1314
1.96E+13,Thirty-Second Street USC Performing Arts,S,N,All,All,68,68,100,*,0,*,0,*,0,*,0,1314
1.18E+13,North Valley High (Continuation),S,N,All,All,17,13,76.47,*,17.6,*,0,*,5.9,*,0,1314
1.96E+13,Phoenix Continuation,S,N,All,All,48,22,45.83,12,25,*,0,14,29.2,*,0,1314
1.91E+13,East Los Angeles Community Day,S,N,All,All,105,21,20,63,60,*,0,20,19,*,1,1314
3.61E+13,San Bernardino County Juvenile Detention and Assessment Center,S,N,All,All,102,*,0,88,86.3,*,0,14,13.7,*,0,1314
5.51E+13,Tuolumne County Community/ISP,S,N,All,All,*,*,50,*,50,*,0,*,0,*,0,1314
3.47E+13,Rio Americano High,S,N,All,All,380,361,95,*,2.6,*,0.8,*,1.6,*,0,1314
3.37E+13,Steps Community Day,S,N,All,All,*,*,30,*,50,*,0,*,20,*,0,1314
1.96E+13,Robert Fulton College Preparatory,S,N,All,All,166,147,88.55,14,8.4,*,0.6,*,2.4,*,0,1314
2.77E+13,Everett Alvarez High,S,N,All,4,27,24,88.89,*,3.7,*,3.7,*,3.7,*,0,1314
2.77E+13,Everett Alvarez High,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,North Salinas High,S,N,All,2,12,12,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Rancho del Mar High (Continuation),S,N,All,7,26,24,92.31,*,3.8,*,0,*,3.8,*,0,1314
1.96E+13,Palos Verdes Peninsula High,S,N,All,6,25,24,96,*,0,*,4,*,0,*,0,1314
1.96E+13,Palos Verdes Peninsula High,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Palos Verdes Peninsula High,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Palos Verdes High,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,"Non-public, non-sectarian schools",S,N,All,0,*,*,0,*,0,*,0,*,100,*,0,1314
1.96E+13,Paramount High,S,N,All,5,974,898,92.2,52,5.3,12,1.2,12,1.2,*,0,1314
1.96E+13,Paramount High,S,N,All,7,14,13,92.86,*,7.1,*,0,*,0,*,0,1314
1.96E+13,Buena Vista High,S,N,All,9,*,*,50,*,0,*,0,*,50,*,0,1314
1.96E+13,"Non-public, non-sectarian schools",S,N,All,5,*,*,0,*,62.5,*,0,*,37.5,*,0,1314
1.96E+13,Aveson Global Leadership Academy,S,Y,All,5,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,CIS Academy,S,N,All,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Learning Works,S,Y,All,5,121,32,26.45,33,27.3,*,0,56,46.3,*,0,1314
1.96E+13,Learning Works,S,Y,All,7,*,*,0,*,0,*,0,*,100,*,0,1314
3.07E+13,Santa Ana High,S,N,All,9,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Valley High,S,N,All,2,13,*,76.92,*,15.4,*,0,*,7.7,*,0,1314
3.07E+13,Valley High,S,N,All,0,*,*,0,*,100,*,0,*,0,*,0,1314
3.07E+13,Valley High,S,N,All,7,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,El Toro High,S,N,All,2,45,45,100,*,0,*,0,*,0,*,0,1314
3.07E+13,El Toro High,S,N,All,0,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,El Toro High,S,N,All,7,373,366,98.12,*,0.5,*,0,*,1.3,*,0,1314
3.07E+13,Silverado High,S,N,All,5,72,42,58.33,21,29.2,*,0,*,12.5,*,0,1314
3.07E+13,Laguna Hills High,S,N,All,2,35,34,97.14,*,2.9,*,0,*,0,*,0,1314
3.07E+13,Laguna Hills High,S,N,All,0,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Laguna Hills High,S,N,All,4,17,12,70.59,*,29.4,*,0,*,0,*,0,1314
3.07E+13,Laguna Hills High,S,N,All,9,16,15,93.75,*,0,*,0,*,6.3,*,0,1314
3.07E+13,Trabuco Hills High,S,N,All,5,161,155,96.27,*,1.2,*,0,*,2.5,*,0,1314
3.07E+13,Mira Monte High (Alternative),S,N,All,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Mira Monte High (Alternative),S,N,All,9,*,*,50,*,50,*,0,*,0,*,0,1314
3.07E+13,Mission Viejo High,S,N,All,4,12,11,91.67,*,0,*,0,*,8.3,*,0,1314
3.07E+13,"Non-public, non-sectarian schools",S,N,All,5,*,*,0,*,0,*,0,*,100,*,0,1314
3.07E+13,Arnold O. Beckman High,S,N,All,5,151,147,97.35,*,0.7,*,1.3,*,0.7,*,0,1314
3.07E+13,Sycamore High (Alternative),S,N,All,5,*,*,50,*,50,*,0,*,0,*,0,1314
3.37E+13,"Non-public, non-sectarian schools",S,N,All,5,*,*,50,*,0,*,0,*,50,*,0,1314
3.37E+13,"Non-public, non-sectarian schools",S,N,All,7,*,*,0,*,0,*,0,*,100,*,0,1314
3.37E+13,Orange Grove High,S,N,All,5,55,17,30.91,27,49.1,*,0,11,20,*,0,1314
3.37E+13,Eleanor Roosevelt High,S,N,All,6,89,86,96.63,*,3.4,*,0,*,0,*,0,1314
3.37E+13,Eleanor Roosevelt High,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
5.41E+13,Tulare County Community,S,N,All,7,*,*,0,*,100,*,0,*,0,*,0,1314
1.96E+13,"Non-public, non-sectarian schools",S,N,All,All,17,*,5.88,*,52.9,*,0,*,41.2,*,0,1314
3.77E+13,Vista Visions Academy,S,N,All,All,20,12,60,*,35,*,0,*,5,*,0,1314
1.96E+13,International Studies Learning Center at Legacy High School Complex,S,N,All,All,76,65,85.53,*,11.8,*,0,*,2.6,*,0,1314
3.47E+13,Global Youth Charter,S,N,All,All,12,12,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Westview High,S,N,All,All,602,596,99,*,0,*,0.7,*,0.3,*,0,1314
7.10E+12,Mt. McKinley,S,N,All,All,49,13,26.53,15,30.6,*,0,18,36.7,*,6.1,1314
1.98E+13,Independence High (Alternative),S,N,All,All,32,20,62.5,*,31.3,*,0,*,6.3,*,0,1314
3.77E+13,Valhalla High,S,N,All,All,513,435,84.8,53,10.3,*,0.2,24,4.7,*,0,1314
5.08E+13,Connecting Waters Charter,S,Y,All,All,199,164,82.41,16,8,*,0,19,9.5,*,0,1314
1.96E+13,Will Rogers Continuation,S,N,All,All,80,14,17.5,*,5,*,0,62,77.5,*,0,1314
1.96E+13,Richard A. Alonzo Community Day,S,N,All,All,100,13,13,52,52,*,0,35,35,*,0,1314
1.96E+13,RFK Community Schools- for the Visual Arts and Humanities,S,N,All,All,107,87,81.31,13,12.1,*,0,*,5.6,*,0.9,1314
3.41E+13,Elinor Lincoln Hickey Jr./Sr. High,S,N,All,All,28,*,17.86,16,57.1,*,0,*,21.4,*,3.6,1314
3.77E+13,Bonita Vista Senior High,S,N,All,All,558,515,92.29,15,2.7,12,2.2,16,2.9,*,0,1314
1.08E+13,Easton Community Day,S,N,All,All,*,*,0,*,50,*,0,*,50,*,0,1314
1.96E+13,Humanitas Academy of Art and Technology at Esteban E. Torres High No. 4,S,N,All,All,92,80,86.96,*,6.5,*,0,*,6.5,*,0,1314
9.77E+12,Pacific Technology School Santa Ana,S,Y,All,All,*,*,0,*,100,*,0,*,0,*,0,1314
1.01E+13,Fresno County Community,S,N,All,All,39,*,2.56,33,84.6,*,0,*,12.8,*,0,1314
1.97E+13,"Non-public, non-sectarian schools",S,N,All,All,*,*,66.67,*,0,*,0,*,33.3,*,0,1314
1.86E+13,Long Valley Charter,S,Y,All,All,51,33,64.71,11,21.6,*,0,*,13.7,*,0,1314
1.57E+13,San Joaquin High (Continuation),S,N,All,All,25,*,36,*,36,*,0,*,28,*,0,1314
1.96E+13,Malibu High,S,N,All,All,181,175,96.69,*,2.2,*,1.1,*,0,*,0,1314
1.71E+13,Clearlake Creativity,S,N,All,All,*,*,0,*,100,*,0,*,0,*,0,1314
5.67E+13,Century Academy,S,N,All,All,28,27,96.43,*,0,*,0,*,3.6,*,0,1314
4.07E+13,Atascadero High,S,N,All,All,305,297,97.38,*,1.6,*,1,*,0,*,0,1314
3.41E+13,Morgan Jr./Sr. High,S,N,All,All,12,*,58.33,*,25,*,0,*,0,*,16.7,1314
3.07E+13,Cesar E. Chavez High,S,N,All,All,243,157,64.61,45,18.5,*,0,41,16.9,*,0,1314
5.67E+13,El Camino High,S,N,All,All,97,94,96.91,*,3.1,*,0,*,0,*,0,1314
1.21E+13,Humboldt County Office of Education Juvenile Hall Court,S,N,All,All,*,*,0,*,83.3,*,0,*,16.7,*,0,1314
1.96E+13,"Non-public, non-sectarian schools",S,N,All,All,*,*,55.56,*,22.2,*,0,*,22.2,*,0,1314
4.37E+13,Independence High,S,N,All,All,773,655,84.73,93,12,*,0,25,3.2,*,0,1314
1.96E+13,Los Angeles River at Sonia Sotomayor Learning Academies,S,N,All,All,69,61,88.41,*,8.7,*,0,*,2.9,*,0,1314
4.11E+13,Camp Glenwood,S,N,All,All,16,*,18.75,*,25,*,0,*,6.3,*,50,1314
7.62E+12,Alhambra Senior High,S,N,All,All,282,274,97.16,*,1.1,*,0.4,*,1.4,*,0,1314
3.27E+13,Portola Junior/Senior High,S,N,All,All,40,36,90,*,7.5,*,0,*,2.5,*,0,1314
3.68E+13,Hesperia High,S,N,All,All,446,426,95.52,16,3.6,*,0,*,0.9,*,0,1314
3.97E+13,East Union High,S,N,All,All,306,295,96.41,*,2.3,*,0,*,1.3,*,0,1314
1.36E+13,Sam Webb Continuation,S,N,All,All,*,*,0,*,50,*,0,*,50,*,0,1314
5.10E+12,Mountain Oaks,S,N,All,All,67,55,82.09,*,11.9,*,0,*,6,*,0,1314
2.71E+13,Salinas Community,S,N,All,6,*,*,20,*,60,*,0,*,20,*,0,1314
2.77E+13,Carmel High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Carmel High,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Carmel High,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Greenfield High,S,N,All,7,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,King City High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,King City High,S,N,All,1,*,*,0,*,100,*,0,*,0,*,0,1314
2.77E+13,Monterey High,S,N,All,2,22,20,90.91,*,9.1,*,0,*,0,*,0,1314
2.77E+13,Monterey High,S,N,All,9,17,17,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Monterey High,S,N,All,7,107,102,95.33,*,3.7,*,0,*,0.9,*,0,1314
2.77E+13,Seaside High,S,N,All,6,30,25,83.33,*,6.7,*,10,*,0,*,0,1314
2.77E+13,Seaside High,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Seaside High,S,N,All,3,12,*,83.33,*,8.3,*,0,*,8.3,*,0,1314
2.77E+13,Community High (Continuation),S,N,All,1,*,*,0,*,100,*,0,*,0,*,0,1314
2.77E+13,Community High (Continuation),S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Pacific Grove High,S,N,All,2,21,21,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Pacific Grove High,S,N,All,0,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Pacific Grove High,S,N,All,9,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Pacific Grove High,S,N,All,7,91,89,97.8,*,2.2,*,0,*,0,*,0,1314
2.77E+13,El Puente,S,N,All,6,*,*,0,*,100,*,0,*,0,*,0,1314
2.77E+13,El Puente,S,N,All,3,*,*,0,*,0,*,0,*,100,*,0,1314
2.77E+13,Alisal High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Everett Alvarez High,S,N,All,5,368,341,92.66,12,3.3,*,2.2,*,1.9,*,0,1314
2.77E+13,North Salinas High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,North Salinas High,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,North Salinas High,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Mount Toro High,S,N,All,5,131,81,61.83,24,18.3,*,0,26,19.8,*,0,1314
2.77E+13,Salinas High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Salinas High,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Salinas High,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,North Monterey County High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,North Monterey County High,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,North Monterey County Center for Independent Study,S,N,All,5,18,*,38.89,*,27.8,*,0,*,33.3,*,0,1314
2.77E+13,Central Bay High (Continuation),S,N,All,7,*,*,50,*,50,*,0,*,0,*,0,1314
2.78E+13,Soledad High,S,N,All,2,*,*,60,*,20,*,0,*,20,*,0,1314
4.37E+13,Silver Creek High,S,N,All,7,22,15,68.18,*,27.3,*,4.5,*,0,*,0,1314
4.37E+13,Community Day,S,N,All,2,*,*,0,*,100,*,0,*,0,*,0,1314
4.37E+13,Community Day,S,N,All,5,*,*,0,*,100,*,0,*,0,*,0,1314
4.37E+13,Community Day,S,N,All,7,*,*,0,*,100,*,0,*,0,*,0,1314
4.37E+13,Cupertino High,S,N,All,2,306,305,99.67,*,0,*,0.3,*,0,*,0,1314
4.37E+13,Cupertino High,S,N,All,5,53,45,84.91,*,11.3,*,1.9,*,0,*,1.9,1314
4.37E+13,Cupertino High,S,N,All,7,109,103,94.5,*,4.6,*,0.9,*,0,*,0,1314
4.37E+13,Fremont High,S,N,All,6,12,11,91.67,*,8.3,*,0,*,0,*,0,1314
4.37E+13,Fremont High,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.98E+13,Gabrielino High,S,N,All,7,31,29,93.55,*,6.5,*,0,*,0,*,0,1314
1.98E+13,Options for Youth San Gabriel,S,Y,All,3,*,*,0,*,100,*,0,*,0,*,0,1314
1.98E+13,Del Mar High,S,N,All,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.98E+13,Del Mar High,S,N,All,0,*,*,0,*,0,*,0,*,100,*,0,1314
1.98E+13,Del Mar High,S,N,All,7,*,*,100,*,0,*,0,*,0,*,0,1314
1.98E+13,Assurance Learning Academy,S,Y,All,5,131,*,0,50,38.2,*,0,81,61.8,*,0,1314
1.98E+13,Vasquez High,S,N,All,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.98E+13,"Non-public, non-sectarian schools",S,N,All,5,*,*,100,*,0,*,0,*,0,*,0,1314
1.98E+13,Redondo Union High,S,N,All,6,43,43,100,*,0,*,0,*,0,*,0,1314
2.08E+13,Evergreen High,S,N,All,1,*,*,0,*,100,*,0,*,0,*,0,1314
2.08E+13,Glacier High School Charter,S,Y,All,9,*,*,100,*,0,*,0,*,0,*,0,1314
2.11E+13,"Non-public, non-sectarian schools",S,N,All,6,*,*,0,*,100,*,0,*,0,*,0,1314
2.11E+13,Marin County Juvenile Court,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.11E+13,Marin County Community,S,N,All,6,*,*,12.5,*,50,*,0,*,37.5,*,0,1314
2.11E+13,Phoenix Academy,S,N,All,5,*,*,0,*,100,*,0,*,0,*,0,1314
2.11E+13,Marin County Special Education,S,N,All,4,*,*,50,*,0,*,0,*,50,*,0,1314
2.17E+13,San Marin High School-Plus,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1314
2.17E+13,Marin Oaks High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.17E+13,Novato High,S,N,All,4,*,*,100,*,0,*,0,*,0,*,0,1314
2.17E+13,San Marin High,S,N,All,2,12,11,91.67,*,0,*,8.3,*,0,*,0,1314
2.17E+13,San Marin High,S,N,All,7,138,137,99.28,*,0.7,*,0,*,0,*,0,1314
2.17E+13,"Non-public, non-sectarian schools",S,N,All,7,*,*,0,*,33.3,*,0,*,66.7,*,0,1314
2.17E+13,Madrone High Continuation,S,N,All,7,*,*,60,*,40,*,0,*,0,*,0,1314
2.17E+13,San Rafael High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
2.17E+13,Terra Linda High,S,N,All,5,92,78,84.78,11,12,*,0,*,3.3,*,0,1314
2.17E+13,Terra Linda High,S,N,All,7,112,108,96.43,*,2.7,*,0,*,0.9,*,0,1314
2.17E+13,Tamiscal High (Alternative),S,N,All,9,*,*,100,*,0,*,0,*,0,*,0,1314
2.17E+13,Sir Francis Drake High,S,N,All,5,18,18,100,*,0,*,0,*,0,*,0,1314
2.17E+13,Sir Francis Drake High,S,N,All,7,178,176,98.88,*,1.1,*,0,*,0,*,0,1314
2.17E+13,Redwood High,S,N,All,2,17,17,100,*,0,*,0,*,0,*,0,1314
2.17E+13,Redwood High,S,N,All,0,*,*,100,*,0,*,0,*,0,*,0,1314
2.17E+13,Redwood High,S,N,All,9,28,28,100,*,0,*,0,*,0,*,0,1314
2.17E+13,Tamalpais High,S,N,All,5,31,28,90.32,*,9.7,*,0,*,0,*,0,1314
2.17E+13,Tamalpais High,S,N,All,7,238,236,99.16,*,0.8,*,0,*,0,*,0,1314
2.17E+13,San Andreas High (Continuation),S,N,All,6,*,*,28.57,*,42.9,*,0,*,28.6,*,0,1314
2.17E+13,San Andreas High (Continuation),S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1314
5.87E+13,Marysville High,S,N,All,7,90,86,95.56,*,2.2,*,0,*,2.2,*,0,1314
5.87E+13,Wheatland Union High,S,N,All,6,*,*,100,*,0,*,0,*,0,*,0,1314
5.87E+13,Wheatland Union High,S,N,All,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.38E+13,Southern California Online Academy,S,N,All,7,27,15,55.56,*,37,*,0,*,7.4,*,0,1314
3.38E+13,Ortega High,S,N,All,4,*,*,0,*,100,*,0,*,0,*,0,1314
