Id,Id2,Geography,Total:,Income in 1999 below poverty level:,Income in 1999 below poverty level: - Under 5 years,Income in 1999 below poverty level: - 5 years,Income in 1999 below poverty level: - 6 to 11 years,Income in 1999 below poverty level: - 12 to 17 years,Income in 1999 below poverty level: - 18 to 64 years,Income in 1999 below poverty level: - 65 to 74 years,Income in 1999 below poverty level: - 75 years and over,Income in 1999 at or above poverty level:,Income in 1999 at or above poverty level: - Under 5 years,Income in 1999 at or above poverty level: - 5 years,Income in 1999 at or above poverty level: - 6 to 11 years,Income in 1999 at or above poverty level: - 12 to 17 years,Income in 1999 at or above poverty level: - 18 to 64 years,Income in 1999 at or above poverty level: - 65 to 74 years,Income in 1999 at or above poverty level: - 75 years and over
8600000US95832,95832,ZCTA5 95832,8940,3306,362,96,648,663,1443,35,59,5634,390,95,652,634,3310,424,129
8600000US95833,95833,ZCTA5 95833,31136,4317,524,126,669,535,2302,79,82,26819,1735,416,2326,2277,18235,1134,696
8600000US95834,95834,ZCTA5 95834,8327,1067,116,18,148,89,634,38,24,7260,637,119,725,610,4868,183,118
8600000US95835,95835,ZCTA5 95835,825,129,9,0,29,23,68,0,0,696,67,21,59,37,455,26,31
8600000US95836,95836,ZCTA5 95836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95837,95837,ZCTA5 95837,214,7,0,0,0,2,5,0,0,207,2,1,10,14,93,53,34
8600000US95838,95838,ZCTA5 95838,34486,9539,1260,274,1927,1412,4372,218,76,24947,1999,392,3122,2637,14685,1225,887
8600000US95841,95841,ZCTA5 95841,20798,3801,347,100,607,358,2193,110,86,16997,1124,308,1352,1062,11008,1356,787
8600000US95842,95842,ZCTA5 95842,31091,3740,469,152,626,357,2023,65,48,27351,2340,348,2578,2396,17677,1212,800
8600000US95843,95843,ZCTA5 95843,36244,1963,211,60,295,361,967,55,14,34281,3030,740,4199,3497,21388,1040,387
8600000US95864,95864,ZCTA5 95864,23192,1240,117,19,160,73,718,72,81,21952,1089,264,1581,1600,12641,2240,2537
8600000US958HH,958HH,ZCTA5 958HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95901,95901,ZCTA5 95901,37549,8830,1030,223,1290,1281,4714,101,191,28719,1980,479,2735,2972,17190,1877,1486
8600000US95903,95903,ZCTA5 95903,5102,321,84,14,25,52,146,0,0,4781,644,124,754,333,2926,0,0
8600000US95910,95910,ZCTA5 95910,166,7,0,0,0,0,7,0,0,159,0,0,11,36,89,16,7
8600000US95912,95912,ZCTA5 95912,4710,621,84,11,48,107,320,25,26,4089,270,83,423,415,2448,295,155
8600000US95913,95913,ZCTA5 95913,222,51,0,0,11,16,24,0,0,171,0,4,23,19,125,0,0
8600000US95914,95914,ZCTA5 95914,616,74,7,2,8,7,50,0,0,542,26,3,22,60,311,66,54
8600000US95916,95916,ZCTA5 95916,1281,291,25,5,35,31,181,5,9,990,19,13,78,79,580,133,88
8600000US95917,95917,ZCTA5 95917,3167,436,60,30,58,43,213,5,27,2731,144,49,261,371,1581,164,161
8600000US95918,95918,ZCTA5 95918,1242,155,3,0,6,0,115,31,0,1087,25,0,56,61,697,137,111
8600000US95919,95919,ZCTA5 95919,1268,245,22,0,4,11,192,7,9,1023,59,10,70,66,481,244,93
8600000US95920,95920,ZCTA5 95920,272,36,4,1,3,2,26,0,0,236,13,12,22,24,126,27,12
8600000US95922,95922,ZCTA5 95922,629,172,21,0,17,18,106,2,8,457,27,2,58,45,279,29,17
8600000US95923,95923,ZCTA5 95923,61,0,0,0,0,0,0,0,0,61,5,0,0,0,39,5,12
8600000US95925,95925,ZCTA5 95925,269,24,0,0,5,8,11,0,0,245,0,0,47,7,151,14,26
8600000US95926,95926,ZCTA5 95926,34503,8480,422,75,489,419,6788,106,181,26023,1409,242,1740,2135,17001,1657,1839
8600000US95928,95928,ZCTA5 95928,31713,8019,406,90,476,386,6464,84,113,23694,1490,288,2065,2052,15222,1290,1287
8600000US95930,95930,ZCTA5 95930,317,51,5,0,8,0,38,0,0,266,4,0,3,21,178,29,31
8600000US95932,95932,ZCTA5 95932,7321,1211,131,25,124,167,696,29,39,6110,444,134,592,538,3606,422,374
8600000US95934,95934,ZCTA5 95934,186,38,16,0,0,0,15,7,0,148,5,0,0,13,101,0,29
8600000US95935,95935,ZCTA5 95935,645,192,7,0,14,5,141,15,10,453,6,0,0,40,354,14,39
8600000US95936,95936,ZCTA5 95936,397,62,0,0,0,21,37,4,0,335,0,5,16,37,180,41,56
8600000US95937,95937,ZCTA5 95937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95938,95938,ZCTA5 95938,3393,229,23,7,17,20,126,12,24,3164,183,32,290,391,1895,177,196
8600000US95939,95939,ZCTA5 95939,460,101,16,0,11,13,42,4,15,359,21,2,34,24,206,46,26
8600000US95941,95941,ZCTA5 95941,369,77,0,0,0,0,77,0,0,292,0,0,0,16,136,85,55
8600000US95942,95942,ZCTA5 95942,1475,209,52,0,37,32,88,0,0,1266,38,26,49,100,856,131,66
8600000US95943,95943,ZCTA5 95943,1480,242,24,5,26,50,129,0,8,1238,110,17,153,122,697,85,54
8600000US95944,95944,ZCTA5 95944,67,0,0,0,0,0,0,0,0,67,0,0,0,12,43,6,6
8600000US95945,95945,ZCTA5 95945,23427,2751,258,32,328,328,1528,85,192,20676,922,191,1575,1795,12054,1927,2212
8600000US95946,95946,ZCTA5 95946,9708,592,0,0,43,113,380,56,0,9116,361,95,678,630,4865,1443,1044
8600000US95947,95947,ZCTA5 95947,2007,322,37,15,20,31,205,14,0,1685,91,26,160,155,904,212,137
8600000US95948,95948,ZCTA5 95948,9601,1954,214,15,302,282,1045,37,59,7647,462,77,662,762,4341,622,721
8600000US95949,95949,ZCTA5 95949,17705,1050,18,4,63,183,566,96,120,16655,618,166,1355,1372,9709,1900,1535
8600000US95950,95950,ZCTA5 95950,470,59,11,0,0,5,43,0,0,411,58,7,45,46,220,19,16
8600000US95951,95951,ZCTA5 95951,1862,339,41,12,52,39,180,11,4,1523,105,17,125,173,957,101,45
8600000US95953,95953,ZCTA5 95953,8332,2226,272,56,376,282,1181,35,24,6106,359,114,636,555,3572,503,367
8600000US95954,95954,ZCTA5 95954,11058,1451,161,13,137,170,811,22,137,9607,332,88,669,790,4915,1551,1262
8600000US95955,95955,ZCTA5 95955,1179,172,21,7,38,16,86,4,0,1007,95,28,87,105,559,70,63
8600000US95956,95956,ZCTA5 95956,301,14,0,0,0,0,6,8,0,287,9,0,16,33,191,23,15
8600000US95957,95957,ZCTA5 95957,748,132,9,0,14,21,88,0,0,616,31,2,34,62,391,53,43
8600000US95959,95959,ZCTA5 95959,17024,1490,76,14,109,126,1094,41,30,15534,585,140,1228,1470,9610,1378,1123
8600000US95960,95960,ZCTA5 95960,490,63,4,0,4,0,46,4,5,427,14,0,15,41,306,29,22
8600000US95961,95961,ZCTA5 95961,6286,1373,160,41,185,152,770,42,23,4913,303,44,465,463,2954,444,240
8600000US95962,95962,ZCTA5 95962,1375,89,6,0,11,0,61,0,11,1286,80,17,87,53,824,112,113
8600000US95963,95963,ZCTA5 95963,13617,2232,244,31,388,225,1210,44,90,11385,805,176,1038,1217,6432,924,793
8600000US95965,95965,ZCTA5 95965,17250,5255,719,95,900,745,2466,150,180,11995,587,166,906,1096,7188,1212,840
8600000US95966,95966,ZCTA5 95966,27805,6048,478,153,994,970,3043,140,270,21757,965,154,1529,1845,12055,2760,2449
8600000US95968,95968,ZCTA5 95968,1295,339,56,24,53,26,175,5,0,956,49,14,79,101,557,86,70
8600000US95969,95969,ZCTA5 95969,27730,3471,299,47,392,324,1935,162,312,24259,878,130,1606,1981,12858,2912,3894
8600000US95970,95970,ZCTA5 95970,551,120,2,1,15,26,73,3,0,431,16,11,57,56,232,33,26
8600000US95971,95971,ZCTA5 95971,6014,676,0,0,46,75,529,8,18,5338,295,76,393,505,3263,486,320
8600000US95972,95972,ZCTA5 95972,106,43,0,0,0,15,28,0,0,63,4,4,12,8,25,0,10
8600000US95973,95973,ZCTA5 95973,26486,2801,272,78,190,167,1846,65,183,23685,1566,389,2025,2147,14473,1369,1716
8600000US95974,95974,ZCTA5 95974,59,0,0,0,0,0,0,0,0,59,0,0,7,0,41,5,6
8600000US95975,95975,ZCTA5 95975,1587,221,24,0,17,58,86,21,15,1366,52,0,58,148,899,78,131
8600000US95977,95977,ZCTA5 95977,998,59,6,0,0,8,45,0,0,939,58,0,115,85,583,63,35
8600000US95978,95978,ZCTA5 95978,8,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0
8600000US95979,95979,ZCTA5 95979,658,150,16,4,9,13,90,12,6,508,25,4,37,28,270,73,71
8600000US95981,95981,ZCTA5 95981,90,76,0,0,15,41,20,0,0,14,0,0,0,0,14,0,0
8600000US95982,95982,ZCTA5 95982,3161,391,12,16,61,90,197,5,10,2770,195,43,276,354,1610,184,108
8600000US95983,95983,ZCTA5 95983,557,52,0,0,0,0,30,0,22,505,17,0,12,64,323,67,22
8600000US95984,95984,ZCTA5 95984,51,34,0,0,0,0,26,8,0,17,0,0,0,0,17,0,0
8600000US95986,95986,ZCTA5 95986,101,34,0,0,0,0,31,3,0,67,9,0,3,0,47,5,3
8600000US95987,95987,ZCTA5 95987,4492,789,69,11,117,135,413,40,4,3703,321,50,386,407,2189,166,184
8600000US95988,95988,ZCTA5 95988,8642,1763,307,36,360,218,763,39,40,6879,326,97,581,741,4191,488,455
8600000US95991,95991,ZCTA5 95991,34389,6539,811,139,971,699,3581,173,165,27850,1867,436,2486,2648,16902,1836,1675
8600000US95993,95993,ZCTA5 95993,27233,2184,195,27,348,214,1156,122,122,25049,1621,388,2290,2386,15177,2094,1093
8600000US959HH,959HH,ZCTA5 959HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US959XX,959XX,ZCTA5 959XX,91,62,6,0,12,0,44,0,0,29,0,0,0,0,21,0,8
8600000US96001,96001,ZCTA5 96001,31114,4780,320,90,547,672,2807,181,163,26334,1376,404,2152,2406,15790,2281,1925
8600000US96002,96002,ZCTA5 96002,29574,4886,566,123,722,698,2531,151,95,24688,1452,406,2058,2356,14399,2091,1926
8600000US96003,96003,ZCTA5 96003,40208,5332,496,119,615,627,3034,172,269,34876,1931,364,2841,2925,20871,2929,3015
8600000US96006,96006,ZCTA5 96006,652,112,5,5,17,16,58,7,4,540,15,2,31,54,303,96,39
8600000US96007,96007,ZCTA5 96007,20647,4181,556,74,598,552,2145,108,148,16466,833,148,1270,1402,9899,1616,1298
8600000US96008,96008,ZCTA5 96008,915,76,0,2,12,13,49,0,0,839,12,13,94,92,527,59,42
8600000US96009,96009,ZCTA5 96009,592,153,17,3,23,20,81,6,3,439,44,6,42,54,241,26,26
8600000US96010,96010,ZCTA5 96010,225,52,6,4,5,4,28,5,0,173,6,0,14,19,80,38,16
8600000US96011,96011,ZCTA5 96011,231,101,3,3,20,11,60,3,1,130,3,3,11,9,83,11,10
8600000US96013,96013,ZCTA5 96013,4442,755,63,8,78,66,444,46,50,3687,262,20,295,372,2151,308,279
8600000US96014,96014,ZCTA5 96014,353,5,0,0,0,0,5,0,0,348,0,17,26,46,178,45,36
8600000US96015,96015,ZCTA5 96015,320,60,0,0,0,12,45,0,3,260,0,0,34,1,170,55,0
8600000US96016,96016,ZCTA5 96016,366,24,4,0,0,0,6,0,14,342,33,0,6,16,245,37,5
8600000US96017,96017,ZCTA5 96017,206,53,9,0,5,7,22,4,6,153,11,0,12,7,93,18,12
8600000US96019,96019,ZCTA5 96019,6222,1094,51,16,119,91,746,42,29,5128,400,67,486,481,2951,413,330
8600000US96020,96020,ZCTA5 96020,2514,314,10,0,26,42,206,16,14,2200,82,12,210,177,1271,276,172
8600000US96021,96021,ZCTA5 96021,13734,3051,349,80,411,338,1613,110,150,10683,659,194,898,1143,6016,997,776
8600000US96022,96022,ZCTA5 96022,12577,1396,137,22,214,139,813,71,0,11181,505,75,1006,1342,6716,989,548
8600000US96023,96023,ZCTA5 96023,1132,190,17,5,26,26,112,2,2,942,42,13,87,75,516,127,82
8600000US96024,96024,ZCTA5 96024,917,165,22,2,23,14,96,4,4,752,20,5,70,88,451,72,46
8600000US96025,96025,ZCTA5 96025,2579,494,33,6,50,44,319,24,18,2085,84,5,148,172,1183,226,267
8600000US96027,96027,ZCTA5 96027,2117,289,6,7,29,37,179,26,5,1828,84,25,143,184,1034,190,168
8600000US96028,96028,ZCTA5 96028,1681,440,68,0,48,80,201,16,27,1241,58,9,57,64,787,145,121
8600000US96029,96029,ZCTA5 96029,74,0,0,0,0,0,0,0,0,74,0,0,2,17,44,2,9
8600000US96031,96031,ZCTA5 96031,155,65,5,0,2,0,58,0,0,90,0,0,3,5,70,8,4
8600000US96032,96032,ZCTA5 96032,2266,346,21,6,34,39,219,18,9,1920,101,2,128,203,1099,190,197
8600000US96033,96033,ZCTA5 96033,366,73,0,0,4,14,53,0,2,293,21,5,36,16,179,14,22
8600000US96034,96034,ZCTA5 96034,337,61,4,0,4,7,41,3,2,276,25,4,17,24,135,42,29
8600000US96035,96035,ZCTA5 96035,3333,744,105,28,136,78,365,23,9,2589,115,17,316,228,1535,280,98
8600000US96037,96037,ZCTA5 96037,258,18,0,0,0,0,18,0,0,240,2,0,24,16,145,27,26
8600000US96038,96038,ZCTA5 96038,641,159,21,3,26,22,82,3,2,482,23,8,41,29,297,45,39
8600000US96039,96039,ZCTA5 96039,1308,300,29,5,37,40,180,9,0,1008,48,9,70,100,585,121,75
8600000US96040,96040,ZCTA5 96040,340,62,0,0,0,13,49,0,0,278,4,0,15,16,174,31,38
8600000US96041,96041,ZCTA5 96041,2524,578,13,13,91,67,365,29,0,1946,97,8,163,136,1212,196,134
8600000US96044,96044,ZCTA5 96044,1041,122,5,3,12,5,76,14,7,919,32,0,60,67,497,149,114
8600000US96046,96046,ZCTA5 96046,234,74,0,0,13,10,44,0,7,160,0,0,20,0,116,17,7
8600000US96047,96047,ZCTA5 96047,879,152,11,0,13,22,102,3,1,727,28,4,70,48,468,67,42
8600000US96048,96048,ZCTA5 96048,714,91,11,0,0,7,71,2,0,623,13,3,52,47,399,80,29
8600000US96050,96050,ZCTA5 96050,428,128,11,3,14,15,76,6,3,300,2,3,9,13,195,47,31
8600000US96051,96051,ZCTA5 96051,1214,117,0,0,11,13,76,0,17,1097,41,4,44,71,705,134,98
8600000US96052,96052,ZCTA5 96052,1751,298,21,8,36,49,170,12,2,1453,33,20,77,145,854,232,92
8600000US96054,96054,ZCTA5 96054,339,60,0,0,2,9,41,8,0,279,15,1,15,13,159,44,32
8600000US96055,96055,ZCTA5 96055,3771,628,67,11,94,36,319,46,55,3143,128,29,229,325,1801,345,286
8600000US96056,96056,ZCTA5 96056,1654,274,39,0,22,22,179,8,4,1380,32,37,156,185,726,140,104
8600000US96057,96057,ZCTA5 96057,1594,266,26,0,40,34,148,5,13,1328,58,9,84,109,754,178,136
8600000US96058,96058,ZCTA5 96058,830,245,14,4,33,26,143,19,6,585,51,8,41,63,347,31,44
8600000US96059,96059,ZCTA5 96059,488,70,2,2,10,8,35,8,5,418,4,4,10,21,250,89,40
8600000US96061,96061,ZCTA5 96061,84,0,0,0,0,0,0,0,0,84,0,0,4,10,57,6,7
8600000US96062,96062,ZCTA5 96062,812,112,9,1,15,20,61,2,4,700,31,10,55,63,414,55,72
8600000US96063,96063,ZCTA5 96063,110,17,1,0,0,0,11,3,2,93,7,0,6,2,65,7,6
8600000US96064,96064,ZCTA5 96064,4570,792,47,21,107,106,461,16,34,3778,155,42,293,306,2229,470,283
8600000US96065,96065,ZCTA5 96065,431,137,21,12,20,13,69,2,0,294,2,5,22,28,189,36,12
8600000US96067,96067,ZCTA5 96067,7214,1160,135,28,123,92,670,27,85,6054,181,78,353,595,3783,549,515
8600000US96068,96068,ZCTA5 96068,114,50,6,2,2,5,35,0,0,64,3,4,6,1,34,4,12
8600000US96069,96069,ZCTA5 96069,799,142,4,2,16,21,85,10,4,657,22,3,50,63,427,60,32
8600000US96071,96071,ZCTA5 96071,129,42,5,0,0,0,22,15,0,87,0,0,0,0,27,52,8
8600000US96073,96073,ZCTA5 96073,4877,261,15,1,28,63,120,8,26,4616,154,57,389,574,2783,424,235
8600000US96074,96074,ZCTA5 96074,200,65,0,0,3,2,60,0,0,135,2,2,8,2,107,11,3
8600000US96075,96075,ZCTA5 96075,302,67,7,0,16,14,28,2,0,235,5,0,11,26,119,41,33
8600000US96076,96076,ZCTA5 96076,208,45,3,2,3,0,37,0,0,163,0,0,9,0,134,8,12
8600000US96080,96080,ZCTA5 96080,25880,4049,429,152,545,460,2121,125,217,21831,1154,263,1932,1908,12604,2068,1902
8600000US96084,96084,ZCTA5 96084,412,74,0,0,5,2,61,2,4,338,9,14,22,33,200,38,22
8600000US96085,96085,ZCTA5 96085,85,16,0,0,0,0,16,0,0,69,4,4,3,1,38,8,11
8600000US96086,96086,ZCTA5 96086,311,51,0,0,2,8,35,3,3,260,9,0,22,14,147,34,34
8600000US96087,96087,ZCTA5 96087,497,46,4,0,0,5,27,6,4,451,26,2,34,42,287,23,37
8600000US96088,96088,ZCTA5 96088,4391,502,41,0,73,38,293,23,34,3889,101,32,313,342,2282,496,323
8600000US96090,96090,ZCTA5 96090,400,72,10,6,10,15,27,0,4,328,13,2,12,43,197,28,33
8600000US96091,96091,ZCTA5 96091,733,102,2,0,9,11,69,9,2,631,11,14,26,47,345,125,63
8600000US96092,96092,ZCTA5 96092,397,38,0,0,0,0,33,0,5,359,77,6,20,20,213,12,11
8600000US96093,96093,ZCTA5 96093,3602,562,79,2,40,63,346,17,15,3040,118,39,222,255,1789,285,332
8600000US96094,96094,ZCTA5 96094,5765,1076,94,27,115,120,664,33,23,4689,246,44,333,380,2672,538,476
8600000US96095,96095,ZCTA5 96095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US96096,96096,ZCTA5 96096,769,87,0,1,19,8,45,10,4,682,37,6,57,76,410,64,32
8600000US96097,96097,ZCTA5 96097,9261,1847,175,52,202,305,950,61,102,7414,322,94,492,691,4176,766,873
8600000US960HH,960HH,ZCTA5 960HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US960XX,960XX,ZCTA5 960XX,53,11,0,0,2,3,6,0,0,42,1,2,3,0,36,0,0
8600000US96101,96101,ZCTA5 96101,5052,1088,95,15,198,120,612,31,17,3964,179,50,285,398,2399,335,318
8600000US96103,96103,ZCTA5 96103,1890,179,12,0,7,11,89,60,0,1711,37,0,102,119,1031,227,195
8600000US96104,96104,ZCTA5 96104,823,152,11,5,14,12,96,6,8,671,27,8,60,44,368,101,63
8600000US96105,96105,ZCTA5 96105,512,58,0,0,14,0,36,0,8,454,22,0,55,36,306,20,15
8600000US96106,96106,ZCTA5 96106,86,0,0,0,0,0,0,0,0,86,15,0,0,0,44,14,13
8600000US96107,96107,ZCTA5 96107,1404,224,8,7,21,10,160,12,6,1180,114,53,73,131,653,55,101
8600000US96108,96108,ZCTA5 96108,84,0,0,0,0,0,0,0,0,84,0,0,9,46,29,0,0
8600000US96109,96109,ZCTA5 96109,1073,288,33,2,20,38,166,8,21,785,32,11,53,59,510,74,46
8600000US96110,96110,ZCTA5 96110,109,20,0,0,5,6,9,0,0,89,0,0,0,14,47,13,15
8600000US96112,96112,ZCTA5 96112,199,62,8,1,6,10,27,8,2,137,7,4,9,6,73,17,21
8600000US96113,96113,ZCTA5 96113,902,83,0,0,2,13,41,22,5,819,29,3,46,116,478,79,68
8600000US96114,96114,ZCTA5 96114,3049,189,9,0,22,26,119,5,8,2860,153,31,268,365,1719,195,129
8600000US96115,96115,ZCTA5 96115,145,27,4,0,2,4,15,2,0,118,4,0,7,5,79,16,7
8600000US96116,96116,ZCTA5 96116,265,43,0,0,5,0,29,9,0,222,27,11,15,31,112,18,8
8600000US96117,96117,ZCTA5 96117,300,15,0,0,0,0,6,3,6,285,4,0,14,36,186,32,13
8600000US96118,96118,ZCTA5 96118,1767,290,24,2,32,43,165,9,15,1477,90,38,154,131,839,152,73
8600000US96119,96119,ZCTA5 96119,49,1,0,0,0,0,1,0,0,48,3,5,0,0,40,0,0
8600000US96120,96120,ZCTA5 96120,977,179,19,9,26,18,95,10,2,798,28,2,46,80,535,50,57
8600000US96121,96121,ZCTA5 96121,580,31,0,0,0,6,25,0,0,549,29,0,93,38,288,84,17
8600000US96122,96122,ZCTA5 96122,4224,643,78,23,82,75,354,15,16,3581,174,57,237,397,2122,347,247
8600000US96123,96123,ZCTA5 96123,56,24,0,0,0,9,15,0,0,32,0,0,0,8,21,3,0
8600000US96124,96124,ZCTA5 96124,296,8,0,0,0,0,8,0,0,288,9,0,23,16,192,27,21
8600000US96125,96125,ZCTA5 96125,333,15,0,0,0,0,15,0,0,318,8,3,0,17,194,49,47
8600000US96126,96126,ZCTA5 96126,213,11,0,0,0,0,11,0,0,202,6,5,15,31,109,18,18
8600000US96128,96128,ZCTA5 96128,423,86,0,0,14,22,43,3,4,337,34,2,44,21,193,15,28
8600000US96130,96130,ZCTA5 96130,14443,1918,242,26,214,182,1152,39,63,12525,821,209,1291,1344,7447,858,555
8600000US96132,96132,ZCTA5 96132,61,11,0,0,0,0,8,3,0,50,0,0,0,8,28,8,6
8600000US96133,96133,ZCTA5 96133,103,0,0,0,0,0,0,0,0,103,0,0,0,0,88,15,0
8600000US96134,96134,ZCTA5 96134,2565,786,112,20,127,97,415,4,11,1779,112,38,149,155,927,215,183
8600000US96136,96136,ZCTA5 96136,125,23,6,0,3,0,14,0,0,102,3,0,17,11,57,9,5
8600000US96137,96137,ZCTA5 96137,4227,747,81,19,165,80,391,5,6,3480,105,32,257,286,2022,469,309
8600000US96140,96140,ZCTA5 96140,1903,126,0,0,4,9,103,0,10,1777,71,0,173,109,1284,89,51
8600000US96141,96141,ZCTA5 96141,775,7,0,0,0,0,7,0,0,768,41,6,63,23,579,10,46
8600000US96142,96142,ZCTA5 96142,1406,121,0,0,6,10,88,9,8,1285,77,5,108,97,877,77,44
8600000US96143,96143,ZCTA5 96143,4719,731,101,9,67,48,500,6,0,3988,197,55,388,284,2882,122,60
8600000US96145,96145,ZCTA5 96145,4009,323,0,0,0,19,293,11,0,3686,133,23,221,273,2703,263,70
8600000US96146,96146,ZCTA5 96146,909,80,0,0,0,5,75,0,0,829,25,0,40,35,657,57,15
8600000US96148,96148,ZCTA5 96148,717,87,31,0,13,0,43,0,0,630,46,20,64,46,403,31,20
8600000US96150,96150,ZCTA5 96150,32775,3370,285,33,311,249,2314,129,49,29405,1743,449,2784,2313,19466,1753,897
8600000US96161,96161,ZCTA5 96161,15695,827,34,16,74,123,552,19,9,14868,921,171,1432,1267,10266,555,256
8600000US961HH,961HH,ZCTA5 961HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US961XX,961XX,ZCTA5 961XX,299,8,2,0,0,0,6,0,0,291,2,0,42,32,191,15,9
8600000US97635,97635,ZCTA5 97635,283,75,12,0,0,0,43,10,10,208,6,2,3,7,125,45,20
8600000US976HH,976HH,ZCTA5 976HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
